STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,DATE_LAST_UPDATE,TYPE_LAST_UPDATE,DEDUCT_CODE,REMARKS,PROGRAM_CODE,PROJ_NO,PROJ_SUFFIX,NBI_TYPE_OF_IMP,DTL_TYPE_OF_IMP,SPECIAL_CODE,STEP_CODE,STATUS_WITH_10YR_RULE,SUFFICIENCY_ASTERC,SUFFICIENCY_RATING,STATUS_NO_10YR_RULE 
56,FCW            ,1,4,1,00173,0,03,041,0,'MUDDY CREEK             ',,'CN19-173          ','13 MI. N.W. OF ROBERTSON ',99.99,31.54,0,,,41153600,110364800,61,3,02,02,09,1984,2,0,240,2009,0,4.6,0,0,0,0,0,1,0,5,0,0,0,A,1,5,3,02,0,00,1,0,6.6,15.8,16.5,0,0,6.6,6.7,99.99,N,0,N,0,0,7,6,6,6,N,2,29.7,2,18.9,5,4,N,4,7,8,38,2,62.2,610,24,N  ,N  ,N  ,,,,11,30,47,2010,,,,0,N,2,,0,0,0,5,6,0,0,0,0,,Y,U,390,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,,67.2,0
56,FCX            ,1,4,1,00204,0,03,041,0,'MUDDY CREEK             ',,'CN19-204          ','11 MILES W. OF ROBERTSON ',99.99,11.27,0,,,41130600,110364800,34,3,02,02,09,1984,1,0,90,2009,0,4,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,1,0,4.3,15.8,16.5,0,0,4,4.3,99.99,N,0,N,0,0,7,4,6,7,N,1,18.9,1,10.8,4,5,N,0,7,8,31,1,23.5,711,12,N  ,N  ,N  ,,,,220,22,330,2011,,,,0,N,3,,0,0,0,8,7,0,0,,0,,Y,U,140,2030,,N,3/12/2012,B,A ,,,,,,,,,1,,26,1
56,FCY            ,1,4,8,00410,0,02,025,0,'SWEETWATER RIVER        ',,'CN1-410           ','43 MILES S.W. OF CASPER  ',99.99,4.67,0,,,42302400,107033600,159,3,02,02,09,1984,2,0,290,2009,0,9.1,0,0,0,0,0,0,0,5,0,0,0,R,1,5,3,02,0,00,3,0,8.4,15.5,39.3,0,0,8.4,8.5,99.99,N,0,N,0,0,5,6,7,7,N,2,57.6,2,45,6,5,N,5,8,6,38,2,85,1011,24,N  ,N  ,N  ,,,,26,30,59,2011,,,,0,N,2,,0,0,0,2,0,0,0,0,0,,Y,U,470,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,,81.1,0
56,FCZ            ,1,4,1,00101,0,05,025,0,'BADWATER CREEK          ',,'OAKIE TRAIL/CO. RD','23 MILES N.W. OF WALTMAN ',99.99,0.16,0,,,43192400,107254200,72,3,02,02,08,1984,2,0,80,2009,5,7.9,0,0,0,1,1,1,1,5,0,0,0,R,1,5,4,02,0,00,3,0,7.9,12.8,33.5,0,0,7.9,8.8,99.99,N,0,N,0,0,7,6,7,8,N,2,57.6,2,34.2,6,6,N,5,8,8,38,2,3,1011,24,N  ,N  ,N  ,,,,1,1,3,2011,,,,0,N,2,,0,3,0,2,0,0,0,,0,,Y,8,130,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,,99.5,0
56,FDB            ,1,3,1,00059,0,02,009,0,'NORTH PLATTE RIVER      ',,'WYO 59            ','DOUGLAS BYPASS           ',99.99,1.143,1,0000000P43,0,42461800,105240600,8,3,01,01,14,1988,2,0,3132,2010,0,13.4,0,0,0,1,1,1,1,5,0,0,0,A,1,5,4,02,0,00,5,0,13.7,31.1,146.3,0.5,0.5,13.4,14.3,99.99,N,0,N,0,0,5,7,7,8,N,1,69.3,1,41.4,7,7,N,5,8,8,,,,110,24,N  ,Y60,N  ,,1009,,,,,,,,,0,N,2,,1,0,0,1,0,0,1,16,1,,Y,8,3583,2030,,N,3/12/2012,B,Z ,,L05E,N431030,0,14,14,,,0,,97.8,0
56,FDC            ,1,3,1,00059,0,02,009,0,'BNRR SEP.               ',,'WYO 59            ','DOUGLAS BYPASS           ',99.99,1.867,1,0000000P43,0,42463000,105230600,8,3,01,01,14,1988,2,0,3132,2010,5,13.4,0,0,0,1,1,1,1,5,N,0,0,A,1,2,4,02,0,00,4,0,13.7,43.9,165.2,0.5,0.5,13.4,14.3,99.99,R,6.86,R,6.6,0,5,6,7,N,N,1,61.2,1,36,6,7,7,5,N,8,,,,110,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,1,0,0,1,0,0,1,16,1,,Y,N,3583,2030,,N,7/11/2012,F,Z ,,L050,N431030,0,14,17,,,0,,97.8,0
56,FDD            ,1,2,1,00085,0,02,027,275,'C&NW RR & BNRR          ',,'US 85             ','LUSK                     ',99.99,241.411,1,0000000P25,2,42455400,104271200,159,3,01,01,02,1988,3,0,4236,2010,5,12.1,0,17,0,1,1,1,1,5,N,0,0,A,5,2,3,02,0,00,1,0,15.2,19.8,21,1.5,1.5,15.2,19.8,99.99,R,7.16,R,7.6,7.6,7,7,7,N,N,1,79.2,1,46.8,7,6,9,5,N,8,,,,310,24,N  ,N  ,N  ,,,,,,,,,,,2,N,2,,1,0,0,1,3,0,1,15,1,,Y,N,5829,2030,,N,3/12/2012,B,L*,,Q050,N254056,0,11,11,,,0,,80,0
56,FDE            ,1,2,1,00085,0,02,027,275,'NIOBRARA RIVER          ',,'US 85             ','LUSK                     ',99.99,241.524,1,0000000P25,2,42461200,104273000,159,3,01,01,02,1988,3,0,4519,2010,5,12.1,0,45,0,1,1,1,1,5,0,0,0,A,5,5,3,02,0,00,1,0,15.2,31.3,33.2,1.5,1.5,15.2,19.8,99.99,N,0,N,0,0,7,7,7,8,N,1,89.1,1,57.6,7,6,N,5,8,8,,,,310,24,N  ,N  ,N  ,,,,,,,,,,,2,N,2,,1,0,0,1,3,0,1,15,1,,Y,8,5986,2030,,N,3/12/2012,B,Z ,,33P0,0254053,2,14,17,,,0,,80,0
56,FDF            ,1,2,1,00016,0,05,043,0,'SLICK CREEK             ',,'US 16 & 20        ','WORLAND-MANDERSON ROAD   ',99.99,271.682,1,0000000P34,3,44033100,107560100,0,3,01,01,02,1985,2,0,2256,2010,5,12.8,0,0,0,1,1,1,1,5,0,0,0,A,1,5,4,02,0,00,3,0,13.4,12.4,32.6,0,0,13.4,14.3,99.99,N,0,N,0,0,5,6,7,8,N,1,56.7,1,34.2,6,7,N,5,8,8,,,,610,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,1,0,0,1,0,0,1,15,1,,Y,8,2547,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,,99,0
56,FDG            ,1,1,1,00025,0,02,025,45,'P-21 (POPLAR STREET INT)',,'I-25              ','CASPER                   ',99.99,303.514,1,0000000I25,1,42512400,106193600,2,3,01,01,11,1985,2,2,9039,2010,6,16.2,0,0,0,1,1,1,1,5,N,0,0,A,1,1,4,02,0,00,2,0,15.5,28.3,56.4,0.4,0.4,15.2,16.2,99.99,H,4.95,H,99.9,0,5,7,7,N,N,1,78.3,1,46.8,7,9,7,5,N,8,,,,110,24,N  ,N  ,N  ,,,,,,,,,,,1,R,1,,1,0,0,1,0,0,1,15,1,,Y,N,11888,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,,91.1,0
56,FDH            ,1,1,1,00025,0,02,025,45,'P-21 (POPLAR STREET INT)',,'I-25              ','CASPER                   ',99.99,303.514,1,0000000I25,1,42512400,106193600,2,3,01,01,11,1985,2,2,10209,2010,6,16.2,0,0,0,1,1,1,1,5,N,0,0,A,1,1,4,02,0,00,2,0,15.5,28.3,56.4,0.4,0.4,15.2,16.2,99.99,H,4.95,H,99.9,0,5,7,7,N,N,1,78.3,1,46.8,7,9,7,5,N,8,,,,110,24,N  ,N  ,N  ,,,,,,,,,,,1,L,1,,1,0,0,1,0,0,1,15,1,,Y,N,12931,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,,91,0
56,FDL            ,1,4,1,00012,0,04,005,0,'TIMBER CREEK            ',,'BISHOP ROAD       ','T49N R069W S29           ',99.99,9.82,0,,,44113000,105103000,14,3,02,02,09,1983,2,0,1040,2009,4,7,0,0,0,0,0,1,1,5,0,0,0,A,1,5,3,02,0,00,1,0,7.9,11.3,12.2,0,0,8.4,8.9,99.99,N,0,N,0,0,6,7,6,7,N,2,43.2,2,24.3,6,4,N,5,8,8,38,2,12.2,410,24,N  ,N  ,N  ,,,,8,1,10,2010,,,,0,N,2,,0,0,0,6,6,0,0,14,0,,Y,U,3560,2030,,N,4/6/2011,B,Z ,,,,,,,,,0,,79.9,0
56,FDM            ,1,4,1,00040,0,04,019,0,'CLEAR CREEK             ',,'CN16-40  KUMER ROA','3 MILES N. E. OF BUFFALO ',99.99,0.32,0,,,44214800,106390600,48,3,02,02,09,1986,2,0,190,2009,5,7.9,0,40,0,1,1,1,1,5,0,0,0,A,1,5,4,02,0,00,3,0,7.9,14.6,38.7,0,0,7.9,8.7,99.99,N,0,N,0,0,6,7,5,6,N,2,54,2,33.3,5,5,N,5,7,8,38,2,11.9,411,24,N  ,N  ,N  ,,,,6,1,10,2009,,,,0,N,2,,0,0,0,1,0,0,1,14,0,,Y,8,300,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,,87.5,0
56,FDN            ,1,4,1,00145,0,04,033,0,'SOUTH PINEY CREEK       ',,'CN3-145           ','STORY                    ',99.99,0.16,0,,,44341200,106532400,16,3,02,02,09,1986,2,0,200,2009,5,7.9,0,15,0,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,1,0,7.9,17.4,18.3,0.4,0.4,7.9,8.7,99.99,N,0,N,0,0,6,7,7,8,N,2,70.2,2,42.3,7,5,N,5,8,8,,,,410,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,1,0,0,1,14,0,,Y,8,320,2030,,N,4/6/2011,B,Z ,,,,,,,,,0,,98.9,0
56,FDO            ,1,4,1,00R9A,0,05,003,0,'SAGE CREEK              ',,'CN9-R9A           ','2 MILES W. OF LOVELL     ',99.99,10.78,0,,,44503500,108260200,10,3,02,02,09,1986,2,0,180,2009,5,7.9,0,0,0,N,N,0,0,5,0,0,0,A,1,5,2,19,0,00,2,0,7.5,3.7,7.6,0,0,0,0,99.99,N,0,N,0,0,N,N,N,6,8,2,62.1,2,32.4,8,N,N,5,8,8,38,2,53.3,112,24,N  ,N  ,N  ,,,,5,30,36,2012,,,,0,N,2,,0,0,0,N,N,N,N,14,0,,Y,8,290,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,*,98.9,0
56,FDP            ,1,2,1,00016,0,04,033,0,'LONE TREE CREEK         ',,'US 14-16          ','SHERIDAN GILLETTE        ',99.99,58.08,0,,,44371800,106241800,159,3,01,01,07,1987,2,0,565,2010,5,9.8,0,20,0,1,1,1,1,5,0,0,0,A,1,5,4,02,0,00,3,0,9.8,17.4,47.2,0.5,0.5,9.8,10.7,99.99,N,0,N,0,0,7,7,7,7,N,1,57.6,1,34.2,7,6,N,5,8,8,,,,211,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,1,0,0,1,17,0,,Y,8,975,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,,90.8,0
56,FDR            ,1,5,1,04611,0,04,005,160,'STONEPILE CREEK         ',,'U-4611            ','GILLETTE                 ',99.99,1.45,0,,,44180600,105310600,2,3,03,03,16,1982,2,0,6550,2009,5,15.2,0,0,0,N,N,0,0,5,0,0,0,R,1,5,2,19,0,00,6,0,18,2.4,14.6,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,5,2,80.1,2,47.7,5,N,N,5,8,8,38,2,3.7,410,24,N  ,N  ,N  ,,,,4,1,6,2008,,,,0,N,2,,0,0,0,N,N,0,0,3,0,,Y,8,21910,2030,,N,4/6/2011,B,Z ,,,,,,,,,0,*,87.3,0
56,FDS            ,1,5,1,04611,0,04,005,160,'STONEPILE CREEK         ',,'U-4611            ','GILETTE                  ',99.99,0.64,0,,,44220000,105303600,2,3,03,03,16,1982,2,0,4250,2009,0,14.6,0,30,0,N,N,0,0,5,0,0,0,R,1,5,2,19,0,00,4,0,18,2.4,16.8,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,8,2,46.8,2,27.9,7,N,N,5,8,8,,,,410,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,N,N,0,0,3,0,,Y,8,14230,2030,,N,4/6/2011,B,Z ,,,,,,,,,0,*,95.5,0
56,FDT            ,1,5,1,160-2,0,04,005,160,'STONEPILE CREEK         ',,'BROOKS AVE-GILLETT','GILLETTE STREETS         ',99.99,0.32,0,,,44221200,105300600,2,3,03,03,09,1982,2,0,5910,2009,5,11,0,0,0,0,0,0,0,5,0,0,0,R,1,5,2,19,0,00,5,0,11.6,2.7,14.9,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,7,2,45.9,2,27,6,N,N,5,8,8,38,2,6.1,311,24,N  ,N  ,N  ,,,,2,1,4,2011,,,,0,N,2,,0,0,0,N,N,0,0,5,0,,Y,8,8310,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,*,92.3,0
56,FDU            ,1,2,1,00089,0,03,023,0,'SALT RIVER              ',,'US 89             ','BORDER JCT.-SMOOT        ',99.99,116.031,1,0000000P10,1,42323600,110534200,159,3,01,01,02,1987,2,0,1732,2010,5,10.4,0,20,0,1,1,1,1,5,0,0,0,A,1,5,4,02,0,00,3,0,12.2,10.4,30.5,0.5,0.5,12.2,13.1,99.99,N,0,N,0,0,4,7,7,7,N,1,58.5,1,35.1,7,7,N,5,8,8,36,1,30.5,1210,24,N  ,N  ,N  ,,,,60,6,90,2012,,,,0,N,2,,1,0,0,1,5,0,1,5,1,,Y,8,1830,2030,,N,7/11/2012,F,A ,,Q100,9627000,0,14,17,,,1,,78.6,1
56,FDV            ,1,4,1,00R9B,0,05,003,0,'FOSTER GULCH            ',,'CN9-R9B           ','2 MILES W.S.W. OF LOVELL ',99.99,1.13,0,,,44494200,108260000,2,3,02,02,09,1986,2,0,180,2009,5,6.7,0,30,0,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,1,0,7.9,9.8,10.7,0,0,7.9,8.7,99.99,N,0,N,0,0,6,7,7,7,N,2,58.5,2,39.6,7,5,N,5,8,8,38,2,10.7,112,24,N  ,N  ,N  ,,,,6,1,8,2012,,,,0,N,2,,0,0,0,1,0,0,1,14,0,,Y,8,290,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,,99,0
56,FDW            ,1,4,1,00508,0,01,007,0,'NORTH PLATTE RIVER      ',,'PICK BRIDGE ROAD  ','6 MI. N.W. OF SARATOGA   ',99.99,6.76,0,,,41321800,106524800,34,3,02,02,09,1986,2,0,190,2009,5,9.8,0,15,0,1,1,1,1,5,0,0,0,A,1,5,4,02,0,00,3,0,9.8,30.5,78,0,0,9.8,10.6,99.99,N,0,N,0,0,4,6,7,4,N,2,54.9,2,33.3,6,7,N,5,8,8,38,2,61,811,24,N  ,N  ,N  ,,,,24,1,36,2011,,,,0,N,2,,0,0,0,1,0,0,0,0,0,,Y,8,300,2030,,N,3/12/2012,B,A ,,,,,,,,,1,,96.7,1
56,FDX            ,1,3,1,00210,0,01,001,0,'S.F.LODGEPOLE CREEK     ',,'S-0107            ','HAPPY JACK ROAD          ',99.99,54.201,0,,,41151200,105225400,63,3,01,01,07,1987,2,0,612,2010,5,8.5,0,0,0,1,1,1,1,5,0,0,0,A,1,5,6,02,0,00,3,0,9.8,11.3,34.7,0.5,0.5,9.8,10.7,99.99,N,0,N,30.5,0,7,7,7,7,N,2,37.8,2,34.2,7,6,N,5,8,8,,,,410,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,1,1,0,1,5,0,,Y,8,886,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,,98.1,0
56,FDY            ,1,2,1,00020,0,02,027,0,'S. FORK NIOBRARA RIVER  ',,'US 20             ','LUSK - NEBR. STATE LINE  ',99.99,89.622,1,0000000P40,1,42411200,104113000,11,3,01,01,02,1986,2,0,479,2010,5,10.9,0,40,0,1,0,1,1,5,0,0,0,A,1,5,4,02,0,00,3,0,10.7,13.4,36,0.4,0.4,11,11.9,99.99,N,0,N,0,0,7,7,6,8,N,1,54.9,1,33.3,6,7,N,5,8,8,,,,211,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,1,0,0,1,0,0,1,28,1,,Y,8,533,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,,99.8,0
56,FDZ            ,1,2,1,00020,0,02,027,0,'VAN TASSELL CREEK       ',,'US 20             ','LUSK - NEBR. LINE        ',99.99,100.71,1,0000000P40,1,42393600,104065400,23,3,01,01,02,1986,2,0,443,2010,5,11,0,40,0,1,0,1,1,5,0,0,0,A,1,5,4,02,0,00,3,0,11,10.7,28.7,0.5,0.5,11,11.9,99.99,N,0,N,0,0,7,7,6,7,N,1,57.6,1,34.2,6,7,N,5,8,8,,,,211,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,1,0,0,1,0,0,1,27,1,,Y,8,519,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,,99.5,0
56,FEA            ,1,5,1,04127,0,02,025,45,'NORTH PLATTE RIVER      ',,'BRYAN STOCK TRAIL ','CASPER                   ',99.99,0.8,0,,,42515400,106153000,2,3,03,03,17,1982,2,0,4830,2009,5,6.1,0,0,0,1,0,0,0,5,0,0,0,A,5,5,5,02,0,00,3,0,7.9,24.4,75.3,0,1.8,7.9,11,99.99,N,0,N,0,0,6,8,6,8,N,1,59.4,1,33.3,6,2,N,5,8,8,38,2,45.7,1011,24,N  ,N  ,N  ,,,,35,30,83,2011,,,,0,R,1,,0,0,0,1,6,0,0,3,0,,Y,8,9480,2030,,N,7/11/2012,F,A ,,H100,4127008,0,10,15,,,2,,78.4,2
56,FEB            ,1,5,1,04802,0,02,009,100,'NORTH PLATTE RIVER      ',,'U-4802            ','RICHARDS STREET (DOUGLAS)',99.99,1.77,0,,,42444800,105225400,5,3,03,03,16,1984,4,0,3900,2009,5,16.2,0,11,0,1,1,1,1,5,0,0,0,A,1,5,4,02,0,00,4,0,17.1,38.1,135.9,3,0.5,17.1,21.2,99.99,N,0,N,0,0,5,6,5,6,N,2,59.4,2,35.1,5,5,N,5,8,8,38,1,135.9,810,24,N  ,N  ,N  ,,,,10,1,15,2011,,,,0,N,2,,0,0,0,1,0,0,0,5,0,,Y,8,5850,2030,,N,4/6/2011,B,Z ,,,,,,,,,0,,85.9,0
56,FEC            ,1,3,1,00338,0,04,033,0,'BIG GOOSE CREEK         ',,'WYO 338           ','SHERIDAN-DECKER ROAD     ',99.99,0.257,0,,,44494800,106574200,10,3,01,01,07,1987,2,0,1330,2010,5,12.2,0,0,0,1,1,1,1,5,0,0,0,A,1,5,4,02,0,00,3,0,12.2,16.5,42.7,0.5,0.5,12.2,13.1,99.99,N,0,N,0,0,6,7,6,7,N,1,64.8,1,38.7,6,7,N,5,8,8,,,,111,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,1,0,0,1,8,0,,Y,8,3108,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,,99.4,0
56,FEE            ,1,3,1,00157,0,02,015,0,'NORTH PLATTE RIVER      ',,'WYO 157           ','LINGLE - BARNES          ',99.99,3.219,0,,,42075400,104230600,9,3,01,01,07,1987,2,0,288,2010,5,6.7,0,10,0,1,0,1,1,5,0,0,0,A,1,5,4,02,0,00,5,0,9.8,20.7,103.9,0.3,0.3,9.8,10.5,99.99,N,0,N,0,0,6,7,6,8,N,1,61.2,1,36.9,6,7,N,5,8,8,,,,310,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,1,0,0,1,17,0,,Y,8,350,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,,99.9,0
56,FEF            ,1,3,1,00338,0,04,033,0,'GOOSE CREEK & BNRR      ',,'WYO 338           ','SHERIDAN-DECKER ROAD     ',99.99,5.295,0,,,44521800,106584200,10,3,01,01,07,1987,2,0,831,2010,5,12.5,0,43,0,1,0,1,1,5,0,0,0,A,1,7,4,02,0,00,6,0,12.2,35.7,153.3,0.4,0.4,12.2,13,99.99,R,7.92,R,4.5,0,6,7,7,8,N,1,52.2,1,30.6,7,8,6,5,8,8,,,,111,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,1,0,0,0,13,0,,Y,8,1550,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,,98.8,0
56,FEG            ,1,3,1,00157,0,02,015,0,'NORTH PLATTE RIVER      ',,'WYO 157           ','LINGLE - BARNES          ',99.99,11.313,0,,,42094800,104261800,10,3,01,01,07,1987,2,0,123,2010,5,6.1,0,40,0,1,0,1,1,5,0,0,0,A,1,5,4,02,0,00,6,0,9.8,21.3,128.6,0.4,0.4,9.8,10.5,99.99,N,0,N,0,0,6,7,6,6,N,1,60.3,1,36,6,7,N,5,8,8,,,,211,24,N  ,Y60,N  ,,1009,,,,,,,,,0,N,2,,0,0,0,1,0,0,1,30,0,,Y,8,290,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,,99.9,0
56,FEH            ,1,3,1,00319,0,02,009,0,'VALLEY DITCH            ',,'SH-319            ','GLENDO-ORIN ROAD         ',99.99,357.136,0,,,42370600,105003600,159,3,01,01,08,1984,2,0,179,2010,2,12.2,0,0,0,N,N,1,1,5,0,0,0,A,1,5,3,19,0,00,4,0,13.7,3.7,21.9,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,7,2,32.4,2,32.4,7,N,N,5,8,8,,,,311,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,N,N,0,0,6,0,,Y,8,317,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,*,93.7,0
56,FEJ            ,1,3,1,00320,0,02,031,0,'LARAMIE RIVER           ',,'WYO 320           ','WHEATLAND-DWYER JCT.     ',99.99,6.308,0,,,42071800,104554200,3,3,01,01,07,1987,2,0,876,2010,5,9.7,0,0,0,1,0,1,1,5,0,0,0,A,1,5,4,02,0,00,3,0,11,25.2,65.5,0.3,0.3,11,11.8,99.99,N,0,N,0,0,6,7,7,8,N,1,51.3,1,30.6,7,7,N,5,8,8,,,,311,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,1,0,0,1,10,0,,Y,8,1453,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,,99.1,0
56,FEL            ,1,4,1,00023,0,04,011,0,'LITTLE MISSOURI RIVER   ',,'CO. RD. 23        ','17 MI N OF HULETT        ',99.99,12.23,0,,,44560000,104363000,72,3,02,02,09,1986,2,0,50,2009,5,7.9,0,30,0,1,1,1,1,5,0,0,0,A,1,5,4,02,0,00,3,0,7.9,13.7,35.4,0,0,7.9,8.8,99.99,N,0,N,0,0,6,7,7,6,N,2,54,2,33.3,7,6,N,5,8,7,38,2,35.4,410,24,N  ,N  ,N  ,,,,12,1,14,2008,,,,0,N,2,,0,0,0,1,0,0,1,,0,,Y,8,80,2030,,N,4/6/2011,B,Z ,,,,,,,,,0,,99.6,0
56,FEM            ,1,2,6,00080,0,03,041,135,'UPRR OVERPASS           ',,'I-80-BUS          ','EVANSTON                 ',99.99,8.545,1,0000000P51,0,41160000,110573600,5,3,01,01,14,1984,4,0,6317,2010,5,16.2,0,25,0,1,1,1,1,5,N,0,0,A,5,2,4,02,0,00,5,0,15.8,53.3,203.9,1.8,1.8,15.8,18.8,99.99,R,7.62,R,7.2,0,5,6,6,N,N,1,75.6,1,45,6,4,9,5,N,8,35,1,15.2,1111,24,N  ,N  ,N  ,,,,13,1,15,2005,,,,0,N,2,,0,0,0,1,5,0,1,4,1,,Y,N,8320,2030,,N,3/12/2012,B,Z ,,Q100,9627000,0,14,04,,,0,,80.1,0
56,FEN            ,1,2,6,00080,0,03,041,135,'BEAR RIVER              ',,'I-80-BUS          ','EVANSTON                 ',99.99,8.899,1,0000000P51,1,41161200,110573000,5,3,01,01,14,1984,4,0,6317,2010,5,18.6,0,0,0,1,1,1,1,5,0,0,0,A,1,5,4,02,0,00,3,0,18.3,24.1,61.6,1.8,1.8,18.3,21.3,99.99,N,0,N,0,0,4,6,6,8,N,1,78.3,1,46.8,6,5,N,5,8,8,,,,1111,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,1,1,0,1,4,1,,Y,8,8320,2030,,N,3/12/2012,B,L*,,33D0,9774000,1,12,12,,,1,,94.5,1
